PerfID,EmpID,Rating,PerfDate
4921,1026,1,2019-12-31 00:00:00
4922,1027,5,2019-12-31 00:00:00
4923,1029,1,2019-12-31 00:00:00
4924,1030,2,2019-12-31 00:00:00
4925,1031,4,2019-12-31 00:00:00
4926,1032,3,2019-12-31 00:00:00
4927,1033,3,2019-12-31 00:00:00
4928,1034,2,2019-12-31 00:00:00
4929,1035,2,2019-12-31 00:00:00
4930,1036,3,2019-12-31 00:00:00
4931,1037,1,2019-12-31 00:00:00
4932,1038,4,2019-12-31 00:00:00
4933,1039,2,2019-12-31 00:00:00
4934,1041,3,2019-12-31 00:00:00
4935,1043,4,2019-12-31 00:00:00
4936,1044,4,2019-12-31 00:00:00
4937,1045,5,2019-12-31 00:00:00
4938,1047,4,2019-12-31 00:00:00
4939,1048,3,2019-12-31 00:00:00
4940,1049,3,2019-12-31 00:00:00
4941,1050,3,2019-12-31 00:00:00
4942,1051,5,2019-12-31 00:00:00
4943,1054,4,2019-12-31 00:00:00
4944,1055,3,2019-12-31 00:00:00
4945,1057,3,2019-12-31 00:00:00
4946,1058,3,2019-12-31 00:00:00
4947,1059,3,2019-12-31 00:00:00
4948,1060,4,2019-12-31 00:00:00
4949,1061,3,2019-12-31 00:00:00
4950,1062,4,2019-12-31 00:00:00
4951,1063,1,2019-12-31 00:00:00
4952,1064,3,2019-12-31 00:00:00
4953,1065,2,2019-12-31 00:00:00
4954,1066,3,2019-12-31 00:00:00
4955,1067,5,2019-12-31 00:00:00
4956,1068,3,2019-12-31 00:00:00
4957,1069,4,2019-12-31 00:00:00
4958,1070,4,2019-12-31 00:00:00
4959,1072,3,2019-12-31 00:00:00
4960,1073,1,2019-12-31 00:00:00
4961,1074,2,2019-12-31 00:00:00
4962,1075,5,2019-12-31 00:00:00
4963,1076,2,2019-12-31 00:00:00
4964,1077,3,2019-12-31 00:00:00
4965,1078,1,2019-12-31 00:00:00
4966,1079,3,2019-12-31 00:00:00
4967,1080,3,2019-12-31 00:00:00
4968,1081,2,2019-12-31 00:00:00
4969,1082,3,2019-12-31 00:00:00
4970,1083,4,2019-12-31 00:00:00
4971,1084,3,2019-12-31 00:00:00
4972,1085,2,2019-12-31 00:00:00
4973,1086,3,2019-12-31 00:00:00
4974,1087,3,2019-12-31 00:00:00
4975,1088,2,2019-12-31 00:00:00
4976,1089,3,2019-12-31 00:00:00
4977,1090,3,2019-12-31 00:00:00
4978,1091,1,2019-12-31 00:00:00
4979,1092,4,2019-12-31 00:00:00
4980,1093,3,2019-12-31 00:00:00
4981,1094,2,2019-12-31 00:00:00
4982,1095,3,2019-12-31 00:00:00
4983,1096,2,2019-12-31 00:00:00
4984,1097,3,2019-12-31 00:00:00
4985,1098,5,2019-12-31 00:00:00
4986,1101,3,2019-12-31 00:00:00
4987,1102,4,2019-12-31 00:00:00
4988,1103,2,2019-12-31 00:00:00
4989,1104,2,2019-12-31 00:00:00
4990,1105,3,2019-12-31 00:00:00
4991,1106,4,2019-12-31 00:00:00
4992,1107,1,2019-12-31 00:00:00
4993,1108,4,2019-12-31 00:00:00
4994,1109,3,2019-12-31 00:00:00
4995,1110,1,2019-12-31 00:00:00
4996,1111,4,2019-12-31 00:00:00
4997,1112,2,2019-12-31 00:00:00
4998,1113,1,2019-12-31 00:00:00
4999,1114,3,2019-12-31 00:00:00
5000,1115,1,2019-12-31 00:00:00
5001,1116,3,2019-12-31 00:00:00
5002,1117,2,2019-12-31 00:00:00
5003,1119,2,2019-12-31 00:00:00
5004,1121,3,2019-12-31 00:00:00
5005,1122,3,2019-12-31 00:00:00
5006,1123,3,2019-12-31 00:00:00
5007,1124,2,2019-12-31 00:00:00
5008,1125,2,2019-12-31 00:00:00
5009,1126,3,2019-12-31 00:00:00
5010,1127,3,2019-12-31 00:00:00
5011,1128,3,2019-12-31 00:00:00
5012,1129,3,2019-12-31 00:00:00
5013,1130,3,2019-12-31 00:00:00
5014,1131,3,2019-12-31 00:00:00
5015,1132,1,2019-12-31 00:00:00
5016,1133,5,2019-12-31 00:00:00
5017,1134,3,2019-12-31 00:00:00
5018,1135,3,2019-12-31 00:00:00
5019,1136,1,2019-12-31 00:00:00
5020,1137,5,2019-12-31 00:00:00
5021,1138,5,2019-12-31 00:00:00
5022,1140,4,2019-12-31 00:00:00
5023,1141,1,2019-12-31 00:00:00
5024,1142,3,2019-12-31 00:00:00
5025,1143,4,2019-12-31 00:00:00
5026,1145,3,2019-12-31 00:00:00
5027,1146,1,2019-12-31 00:00:00
5028,1147,4,2019-12-31 00:00:00
5029,1148,3,2019-12-31 00:00:00
5030,1150,3,2019-12-31 00:00:00
5031,1151,4,2019-12-31 00:00:00
5032,1152,3,2019-12-31 00:00:00
5033,1153,3,2019-12-31 00:00:00
5034,1154,4,2019-12-31 00:00:00
5035,1155,3,2019-12-31 00:00:00
5036,1157,3,2019-12-31 00:00:00
5037,1158,3,2019-12-31 00:00:00
5038,1160,3,2019-12-31 00:00:00
5039,1161,3,2019-12-31 00:00:00
5040,1162,3,2019-12-31 00:00:00
5041,1163,4,2019-12-31 00:00:00
5042,1164,2,2019-12-31 00:00:00
5043,1165,2,2019-12-31 00:00:00
5044,1166,3,2019-12-31 00:00:00
5045,1167,3,2019-12-31 00:00:00
5046,1169,2,2019-12-31 00:00:00
5047,1170,1,2019-12-31 00:00:00
5048,1171,3,2019-12-31 00:00:00
5049,1172,5,2019-12-31 00:00:00
5050,1174,3,2019-12-31 00:00:00
5051,1175,3,2019-12-31 00:00:00
5052,1177,2,2019-12-31 00:00:00
5053,1178,5,2019-12-31 00:00:00
5054,1179,1,2019-12-31 00:00:00
5055,1180,3,2019-12-31 00:00:00
5056,1181,2,2019-12-31 00:00:00
5057,1182,2,2019-12-31 00:00:00
5058,1183,1,2019-12-31 00:00:00
5059,1184,2,2019-12-31 00:00:00
5060,1185,3,2019-12-31 00:00:00
5061,1186,2,2019-12-31 00:00:00
5062,1187,1,2019-12-31 00:00:00
5063,1188,4,2019-12-31 00:00:00
5064,1189,1,2019-12-31 00:00:00
5065,1190,1,2019-12-31 00:00:00
5066,1191,3,2019-12-31 00:00:00
5067,1192,3,2019-12-31 00:00:00
5068,1193,3,2019-12-31 00:00:00
5069,1194,3,2019-12-31 00:00:00
5070,1195,3,2019-12-31 00:00:00
5071,1196,2,2019-12-31 00:00:00
5072,1197,1,2019-12-31 00:00:00
5073,1199,2,2019-12-31 00:00:00
5074,1200,3,2019-12-31 00:00:00
5075,1201,1,2019-12-31 00:00:00
5076,1202,3,2019-12-31 00:00:00
5077,1203,3,2019-12-31 00:00:00
5078,1204,5,2019-12-31 00:00:00
5079,1205,3,2019-12-31 00:00:00
5080,1206,5,2019-12-31 00:00:00
5081,1207,2,2019-12-31 00:00:00
5082,1208,4,2019-12-31 00:00:00
5083,1209,2,2019-12-31 00:00:00
5084,1210,2,2019-12-31 00:00:00
5085,1211,3,2019-12-31 00:00:00
5086,1212,1,2019-12-31 00:00:00
5087,1213,3,2019-12-31 00:00:00
5088,1214,3,2019-12-31 00:00:00
5089,1216,5,2019-12-31 00:00:00
5090,1217,3,2019-12-31 00:00:00
5091,1218,2,2019-12-31 00:00:00
5092,1219,2,2019-12-31 00:00:00
5093,1220,2,2019-12-31 00:00:00
5094,1221,5,2019-12-31 00:00:00
5095,1222,5,2019-12-31 00:00:00
5096,1223,3,2019-12-31 00:00:00
5097,1224,3,2019-12-31 00:00:00
5098,1226,3,2019-12-31 00:00:00
5099,1227,3,2019-12-31 00:00:00
5100,1228,5,2019-12-31 00:00:00
5101,1229,2,2019-12-31 00:00:00
5102,1230,2,2019-12-31 00:00:00
5103,1231,5,2019-12-31 00:00:00
5104,1232,1,2019-12-31 00:00:00
5105,1233,2,2019-12-31 00:00:00
5106,1234,4,2019-12-31 00:00:00
5107,1235,5,2019-12-31 00:00:00
5108,1236,3,2019-12-31 00:00:00
5109,1237,5,2019-12-31 00:00:00
5110,1238,4,2019-12-31 00:00:00
5111,1239,3,2019-12-31 00:00:00
5112,1240,2,2019-12-31 00:00:00
5113,1241,2,2019-12-31 00:00:00
5114,1242,3,2019-12-31 00:00:00
5115,1243,3,2019-12-31 00:00:00
5116,1245,4,2019-12-31 00:00:00
5117,1246,1,2019-12-31 00:00:00
5118,1247,4,2019-12-31 00:00:00
5119,1248,4,2019-12-31 00:00:00
5120,1249,3,2019-12-31 00:00:00
5121,1250,2,2019-12-31 00:00:00
5122,1251,5,2019-12-31 00:00:00
5123,1252,4,2019-12-31 00:00:00
5124,1253,1,2019-12-31 00:00:00
5125,1254,4,2019-12-31 00:00:00
5126,1255,2,2019-12-31 00:00:00
5127,1256,3,2019-12-31 00:00:00
5128,1257,3,2019-12-31 00:00:00
5129,1258,3,2019-12-31 00:00:00
5130,1259,4,2019-12-31 00:00:00
5131,1260,4,2019-12-31 00:00:00
5132,1261,2,2019-12-31 00:00:00
5133,1262,4,2019-12-31 00:00:00
5134,1263,2,2019-12-31 00:00:00
5135,1264,2,2019-12-31 00:00:00
5136,1265,2,2019-12-31 00:00:00
5137,1266,3,2019-12-31 00:00:00
5138,1267,5,2019-12-31 00:00:00
5139,1268,4,2019-12-31 00:00:00
5140,1269,5,2019-12-31 00:00:00
5141,1270,2,2019-12-31 00:00:00
5142,1271,3,2019-12-31 00:00:00
5143,1272,1,2019-12-31 00:00:00
5144,1273,2,2019-12-31 00:00:00
5145,1274,3,2019-12-31 00:00:00
5146,1275,2,2019-12-31 00:00:00
5147,1276,3,2019-12-31 00:00:00
5148,1277,2,2019-12-31 00:00:00
5149,1278,5,2019-12-31 00:00:00
5150,1279,1,2019-12-31 00:00:00
5151,1280,2,2019-12-31 00:00:00
5152,1281,3,2019-12-31 00:00:00
5153,1282,1,2019-12-31 00:00:00
5154,1315,2,2019-12-31 00:00:00
5155,2,3,2020-12-31 00:00:00
5156,4,4,2020-12-31 00:00:00
5157,6,4,2020-12-31 00:00:00
5158,8,4,2020-12-31 00:00:00
5159,10,4,2020-12-31 00:00:00
5160,11,3,2020-12-31 00:00:00
5161,12,3,2020-12-31 00:00:00
5162,13,3,2020-12-31 00:00:00
5163,14,4,2020-12-31 00:00:00
5164,15,5,2020-12-31 00:00:00
5165,16,2,2020-12-31 00:00:00
5166,17,4,2020-12-31 00:00:00
5167,18,3,2020-12-31 00:00:00
5168,19,4,2020-12-31 00:00:00
5169,20,3,2020-12-31 00:00:00
5170,21,3,2020-12-31 00:00:00
5171,22,5,2020-12-31 00:00:00
5172,23,4,2020-12-31 00:00:00
5173,24,2,2020-12-31 00:00:00
5174,25,4,2020-12-31 00:00:00
5175,26,3,2020-12-31 00:00:00
5176,27,2,2020-12-31 00:00:00
5177,28,3,2020-12-31 00:00:00
5178,29,4,2020-12-31 00:00:00
5179,30,3,2020-12-31 00:00:00
5180,32,2,2020-12-31 00:00:00
5181,33,2,2020-12-31 00:00:00
5182,34,1,2020-12-31 00:00:00
5183,35,2,2020-12-31 00:00:00
5184,36,4,2020-12-31 00:00:00
5185,37,2,2020-12-31 00:00:00
5186,38,4,2020-12-31 00:00:00
5187,39,4,2020-12-31 00:00:00
5188,41,4,2020-12-31 00:00:00
5189,44,2,2020-12-31 00:00:00
5190,45,3,2020-12-31 00:00:00
5191,46,4,2020-12-31 00:00:00
5192,47,4,2020-12-31 00:00:00
5193,48,3,2020-12-31 00:00:00
5194,50,2,2020-12-31 00:00:00
5195,51,1,2020-12-31 00:00:00
5196,54,3,2020-12-31 00:00:00
5197,55,3,2020-12-31 00:00:00
5198,56,3,2020-12-31 00:00:00
5199,57,4,2020-12-31 00:00:00
5200,58,3,2020-12-31 00:00:00
5201,59,2,2020-12-31 00:00:00
5202,60,5,2020-12-31 00:00:00
5203,62,3,2020-12-31 00:00:00
5204,64,4,2020-12-31 00:00:00
5205,65,4,2020-12-31 00:00:00
5206,66,3,2020-12-31 00:00:00
5207,67,3,2020-12-31 00:00:00
5208,68,3,2020-12-31 00:00:00
5209,69,3,2020-12-31 00:00:00
5210,70,2,2020-12-31 00:00:00
5211,72,4,2020-12-31 00:00:00
5212,74,5,2020-12-31 00:00:00
5213,75,4,2020-12-31 00:00:00
5214,77,3,2020-12-31 00:00:00
5215,78,5,2020-12-31 00:00:00
5216,79,3,2020-12-31 00:00:00
5217,80,5,2020-12-31 00:00:00
5218,81,3,2020-12-31 00:00:00
5219,83,3,2020-12-31 00:00:00
5220,84,3,2020-12-31 00:00:00
5221,85,5,2020-12-31 00:00:00
5222,86,5,2020-12-31 00:00:00
5223,87,3,2020-12-31 00:00:00
5224,88,4,2020-12-31 00:00:00
5225,89,3,2020-12-31 00:00:00
5226,90,4,2020-12-31 00:00:00
5227,91,2,2020-12-31 00:00:00
5228,92,2,2020-12-31 00:00:00
5229,93,3,2020-12-31 00:00:00
5230,94,5,2020-12-31 00:00:00
5231,96,4,2020-12-31 00:00:00
5232,97,3,2020-12-31 00:00:00
5233,98,1,2020-12-31 00:00:00
5234,99,4,2020-12-31 00:00:00
5235,100,3,2020-12-31 00:00:00
5236,101,2,2020-12-31 00:00:00
5237,102,4,2020-12-31 00:00:00
5238,104,5,2020-12-31 00:00:00
5239,105,3,2020-12-31 00:00:00
5240,106,3,2020-12-31 00:00:00
5241,107,2,2020-12-31 00:00:00
5242,108,5,2020-12-31 00:00:00
5243,109,4,2020-12-31 00:00:00
5244,110,1,2020-12-31 00:00:00
5245,111,1,2020-12-31 00:00:00
5246,112,3,2020-12-31 00:00:00
5247,113,2,2020-12-31 00:00:00
5248,114,3,2020-12-31 00:00:00
5249,115,4,2020-12-31 00:00:00
5250,116,5,2020-12-31 00:00:00
5251,118,4,2020-12-31 00:00:00
5252,119,3,2020-12-31 00:00:00
5253,121,5,2020-12-31 00:00:00
5254,122,2,2020-12-31 00:00:00
5255,123,5,2020-12-31 00:00:00
5256,125,4,2020-12-31 00:00:00
5257,127,1,2020-12-31 00:00:00
5258,128,3,2020-12-31 00:00:00
5259,129,3,2020-12-31 00:00:00
5260,130,3,2020-12-31 00:00:00
5261,131,1,2020-12-31 00:00:00
5262,134,4,2020-12-31 00:00:00
5263,135,2,2020-12-31 00:00:00
5264,136,3,2020-12-31 00:00:00
5265,137,3,2020-12-31 00:00:00
5266,139,3,2020-12-31 00:00:00
5267,143,4,2020-12-31 00:00:00
5268,144,3,2020-12-31 00:00:00
5269,145,4,2020-12-31 00:00:00
5270,146,3,2020-12-31 00:00:00
5271,148,5,2020-12-31 00:00:00
5272,149,1,2020-12-31 00:00:00
5273,150,1,2020-12-31 00:00:00
5274,151,3,2020-12-31 00:00:00
5275,152,4,2020-12-31 00:00:00
5276,154,3,2020-12-31 00:00:00
5277,155,3,2020-12-31 00:00:00
5278,156,1,2020-12-31 00:00:00
5279,157,5,2020-12-31 00:00:00
5280,159,5,2020-12-31 00:00:00
5281,160,4,2020-12-31 00:00:00
5282,161,4,2020-12-31 00:00:00
5283,162,2,2020-12-31 00:00:00
5284,163,4,2020-12-31 00:00:00
5285,166,1,2020-12-31 00:00:00
5286,168,3,2020-12-31 00:00:00
5287,169,3,2020-12-31 00:00:00
5288,170,5,2020-12-31 00:00:00
5289,171,1,2020-12-31 00:00:00
5290,172,3,2020-12-31 00:00:00
5291,174,2,2020-12-31 00:00:00
5292,176,3,2020-12-31 00:00:00
5293,177,4,2020-12-31 00:00:00
5294,179,3,2020-12-31 00:00:00
5295,180,2,2020-12-31 00:00:00
5296,181,2,2020-12-31 00:00:00
5297,182,3,2020-12-31 00:00:00
5298,185,4,2020-12-31 00:00:00
5299,186,5,2020-12-31 00:00:00
5300,187,2,2020-12-31 00:00:00
5301,188,3,2020-12-31 00:00:00
5302,189,3,2020-12-31 00:00:00
5303,191,4,2020-12-31 00:00:00
5304,192,3,2020-12-31 00:00:00
5305,193,1,2020-12-31 00:00:00
5306,194,4,2020-12-31 00:00:00
5307,195,5,2020-12-31 00:00:00
5308,196,3,2020-12-31 00:00:00
5309,197,4,2020-12-31 00:00:00
5310,198,3,2020-12-31 00:00:00
5311,200,3,2020-12-31 00:00:00
5312,203,3,2020-12-31 00:00:00
5313,204,2,2020-12-31 00:00:00
5314,205,3,2020-12-31 00:00:00
5315,206,4,2020-12-31 00:00:00
5316,208,2,2020-12-31 00:00:00
5317,209,3,2020-12-31 00:00:00
5318,212,4,2020-12-31 00:00:00
5319,213,3,2020-12-31 00:00:00
5320,216,3,2020-12-31 00:00:00
5321,218,3,2020-12-31 00:00:00
5322,219,2,2020-12-31 00:00:00
5323,220,3,2020-12-31 00:00:00
5324,221,1,2020-12-31 00:00:00
5325,222,3,2020-12-31 00:00:00
5326,223,3,2020-12-31 00:00:00
5327,224,3,2020-12-31 00:00:00
5328,225,3,2020-12-31 00:00:00
5329,227,2,2020-12-31 00:00:00
5330,229,3,2020-12-31 00:00:00
5331,230,4,2020-12-31 00:00:00
5332,231,3,2020-12-31 00:00:00
5333,232,2,2020-12-31 00:00:00
5334,235,3,2020-12-31 00:00:00
5335,236,1,2020-12-31 00:00:00
5336,237,3,2020-12-31 00:00:00
5337,238,3,2020-12-31 00:00:00
5338,239,3,2020-12-31 00:00:00
5339,240,3,2020-12-31 00:00:00
5340,241,3,2020-12-31 00:00:00
5341,242,2,2020-12-31 00:00:00
5342,243,3,2020-12-31 00:00:00
5343,244,4,2020-12-31 00:00:00
5344,245,3,2020-12-31 00:00:00
5345,246,5,2020-12-31 00:00:00
5346,247,4,2020-12-31 00:00:00
5347,248,4,2020-12-31 00:00:00
5348,249,3,2020-12-31 00:00:00
5349,251,4,2020-12-31 00:00:00
5350,252,3,2020-12-31 00:00:00
5351,253,4,2020-12-31 00:00:00
5352,255,3,2020-12-31 00:00:00
5353,256,3,2020-12-31 00:00:00
5354,258,5,2020-12-31 00:00:00
5355,259,4,2020-12-31 00:00:00
5356,260,4,2020-12-31 00:00:00
5357,261,4,2020-12-31 00:00:00
5358,262,3,2020-12-31 00:00:00
5359,263,3,2020-12-31 00:00:00
5360,264,3,2020-12-31 00:00:00
5361,265,5,2020-12-31 00:00:00
5362,267,2,2020-12-31 00:00:00
5363,268,3,2020-12-31 00:00:00
5364,269,3,2020-12-31 00:00:00
5365,270,2,2020-12-31 00:00:00
5366,271,4,2020-12-31 00:00:00
5367,272,3,2020-12-31 00:00:00
5368,274,2,2020-12-31 00:00:00
5369,276,4,2020-12-31 00:00:00
5370,277,2,2020-12-31 00:00:00
5371,278,3,2020-12-31 00:00:00
5372,279,4,2020-12-31 00:00:00
5373,280,3,2020-12-31 00:00:00
5374,281,1,2020-12-31 00:00:00
5375,282,4,2020-12-31 00:00:00
5376,283,3,2020-12-31 00:00:00
5377,284,4,2020-12-31 00:00:00
5378,286,2,2020-12-31 00:00:00
5379,287,3,2020-12-31 00:00:00
5380,288,3,2020-12-31 00:00:00
5381,289,3,2020-12-31 00:00:00
5382,291,3,2020-12-31 00:00:00
5383,292,4,2020-12-31 00:00:00
5384,294,4,2020-12-31 00:00:00
5385,295,3,2020-12-31 00:00:00
5386,296,5,2020-12-31 00:00:00
5387,297,5,2020-12-31 00:00:00
5388,298,2,2020-12-31 00:00:00
5389,299,4,2020-12-31 00:00:00
5390,302,3,2020-12-31 00:00:00
5391,304,4,2020-12-31 00:00:00
5392,305,3,2020-12-31 00:00:00
5393,306,2,2020-12-31 00:00:00
5394,307,5,2020-12-31 00:00:00
5395,308,4,2020-12-31 00:00:00
5396,310,4,2020-12-31 00:00:00
5397,312,4,2020-12-31 00:00:00
5398,313,3,2020-12-31 00:00:00
5399,315,3,2020-12-31 00:00:00
5400,316,3,2020-12-31 00:00:00
5401,317,2,2020-12-31 00:00:00
5402,318,3,2020-12-31 00:00:00
5403,319,3,2020-12-31 00:00:00
5404,320,3,2020-12-31 00:00:00
5405,323,3,2020-12-31 00:00:00
5406,324,1,2020-12-31 00:00:00
5407,325,5,2020-12-31 00:00:00
5408,326,3,2020-12-31 00:00:00
5409,327,4,2020-12-31 00:00:00
5410,329,5,2020-12-31 00:00:00
5411,330,2,2020-12-31 00:00:00
5412,331,2,2020-12-31 00:00:00
5413,332,2,2020-12-31 00:00:00
5414,333,4,2020-12-31 00:00:00
5415,334,3,2020-12-31 00:00:00
5416,335,2,2020-12-31 00:00:00
5417,336,3,2020-12-31 00:00:00
5418,337,4,2020-12-31 00:00:00
5419,338,3,2020-12-31 00:00:00
5420,339,3,2020-12-31 00:00:00
5421,340,2,2020-12-31 00:00:00
5422,341,3,2020-12-31 00:00:00
5423,342,3,2020-12-31 00:00:00
5424,343,2,2020-12-31 00:00:00
5425,344,4,2020-12-31 00:00:00
5426,345,4,2020-12-31 00:00:00
5427,346,3,2020-12-31 00:00:00
5428,347,4,2020-12-31 00:00:00
5429,349,1,2020-12-31 00:00:00
5430,352,5,2020-12-31 00:00:00
5431,354,3,2020-12-31 00:00:00
5432,355,2,2020-12-31 00:00:00
5433,356,2,2020-12-31 00:00:00
5434,357,3,2020-12-31 00:00:00
5435,359,3,2020-12-31 00:00:00
5436,360,5,2020-12-31 00:00:00
5437,362,4,2020-12-31 00:00:00
5438,363,3,2020-12-31 00:00:00
5439,364,2,2020-12-31 00:00:00
5440,365,4,2020-12-31 00:00:00
5441,366,4,2020-12-31 00:00:00
5442,367,1,2020-12-31 00:00:00
5443,368,3,2020-12-31 00:00:00
5444,369,4,2020-12-31 00:00:00
5445,371,3,2020-12-31 00:00:00
5446,372,3,2020-12-31 00:00:00
5447,374,3,2020-12-31 00:00:00
5448,375,3,2020-12-31 00:00:00
5449,376,2,2020-12-31 00:00:00
5450,377,2,2020-12-31 00:00:00
5451,378,3,2020-12-31 00:00:00
5452,379,3,2020-12-31 00:00:00
5453,380,5,2020-12-31 00:00:00
5454,381,2,2020-12-31 00:00:00
5455,382,2,2020-12-31 00:00:00
5456,383,3,2020-12-31 00:00:00
5457,384,3,2020-12-31 00:00:00
5458,385,5,2020-12-31 00:00:00
5459,386,2,2020-12-31 00:00:00
5460,388,3,2020-12-31 00:00:00
5461,389,5,2020-12-31 00:00:00
5462,390,2,2020-12-31 00:00:00
5463,391,5,2020-12-31 00:00:00
5464,392,2,2020-12-31 00:00:00
5465,393,5,2020-12-31 00:00:00
5466,394,3,2020-12-31 00:00:00
5467,395,3,2020-12-31 00:00:00
5468,396,1,2020-12-31 00:00:00
5469,397,3,2020-12-31 00:00:00
5470,398,3,2020-12-31 00:00:00
5471,399,4,2020-12-31 00:00:00
5472,400,5,2020-12-31 00:00:00
5473,402,2,2020-12-31 00:00:00
5474,403,3,2020-12-31 00:00:00
5475,404,4,2020-12-31 00:00:00
5476,405,2,2020-12-31 00:00:00
5477,406,3,2020-12-31 00:00:00
5478,407,3,2020-12-31 00:00:00
5479,408,3,2020-12-31 00:00:00
5480,410,5,2020-12-31 00:00:00
5481,411,2,2020-12-31 00:00:00
5482,412,3,2020-12-31 00:00:00
5483,413,4,2020-12-31 00:00:00
5484,415,3,2020-12-31 00:00:00
5485,416,3,2020-12-31 00:00:00
5486,417,3,2020-12-31 00:00:00
5487,418,1,2020-12-31 00:00:00
5488,419,3,2020-12-31 00:00:00
5489,421,2,2020-12-31 00:00:00
5490,423,3,2020-12-31 00:00:00
5491,424,4,2020-12-31 00:00:00
5492,425,3,2020-12-31 00:00:00
5493,427,3,2020-12-31 00:00:00
5494,428,3,2020-12-31 00:00:00
5495,429,3,2020-12-31 00:00:00
5496,430,3,2020-12-31 00:00:00
5497,431,2,2020-12-31 00:00:00
5498,432,3,2020-12-31 00:00:00
5499,433,5,2020-12-31 00:00:00
5500,434,2,2020-12-31 00:00:00
5501,435,1,2020-12-31 00:00:00
5502,436,2,2020-12-31 00:00:00
5503,437,4,2020-12-31 00:00:00
5504,438,5,2020-12-31 00:00:00
5505,439,2,2020-12-31 00:00:00
5506,442,4,2020-12-31 00:00:00
5507,443,2,2020-12-31 00:00:00
5508,444,3,2020-12-31 00:00:00
5509,445,2,2020-12-31 00:00:00
5510,446,3,2020-12-31 00:00:00
5511,447,3,2020-12-31 00:00:00
5512,448,1,2020-12-31 00:00:00
5513,449,3,2020-12-31 00:00:00
5514,450,5,2020-12-31 00:00:00
5515,451,4,2020-12-31 00:00:00
5516,452,3,2020-12-31 00:00:00
5517,453,3,2020-12-31 00:00:00
5518,454,2,2020-12-31 00:00:00
5519,455,3,2020-12-31 00:00:00
5520,456,1,2020-12-31 00:00:00
5521,458,5,2020-12-31 00:00:00
5522,460,3,2020-12-31 00:00:00
5523,462,2,2020-12-31 00:00:00
5524,464,2,2020-12-31 00:00:00
5525,465,4,2020-12-31 00:00:00
5526,466,3,2020-12-31 00:00:00
5527,467,2,2020-12-31 00:00:00
5528,468,2,2020-12-31 00:00:00
5529,469,2,2020-12-31 00:00:00
5530,470,3,2020-12-31 00:00:00
5531,471,5,2020-12-31 00:00:00
5532,472,1,2020-12-31 00:00:00
5533,473,5,2020-12-31 00:00:00
5534,474,4,2020-12-31 00:00:00
5535,475,1,2020-12-31 00:00:00
5536,476,4,2020-12-31 00:00:00
5537,478,3,2020-12-31 00:00:00
5538,479,4,2020-12-31 00:00:00
5539,480,3,2020-12-31 00:00:00
5540,483,5,2020-12-31 00:00:00
5541,484,4,2020-12-31 00:00:00
5542,485,3,2020-12-31 00:00:00
5543,487,1,2020-12-31 00:00:00
5544,490,4,2020-12-31 00:00:00
5545,491,3,2020-12-31 00:00:00
5546,492,1,2020-12-31 00:00:00
5547,493,3,2020-12-31 00:00:00
5548,494,3,2020-12-31 00:00:00
5549,496,4,2020-12-31 00:00:00
5550,497,2,2020-12-31 00:00:00
5551,498,3,2020-12-31 00:00:00
5552,499,2,2020-12-31 00:00:00
5553,501,2,2020-12-31 00:00:00
5554,504,4,2020-12-31 00:00:00
5555,505,3,2020-12-31 00:00:00
5556,506,3,2020-12-31 00:00:00
5557,507,3,2020-12-31 00:00:00
5558,508,4,2020-12-31 00:00:00
5559,509,3,2020-12-31 00:00:00
5560,510,3,2020-12-31 00:00:00
5561,511,4,2020-12-31 00:00:00
5562,512,1,2020-12-31 00:00:00
5563,515,5,2020-12-31 00:00:00
5564,516,3,2020-12-31 00:00:00
5565,517,2,2020-12-31 00:00:00
5566,518,2,2020-12-31 00:00:00
5567,519,3,2020-12-31 00:00:00
5568,520,3,2020-12-31 00:00:00
5569,521,3,2020-12-31 00:00:00
5570,522,1,2020-12-31 00:00:00
5571,523,3,2020-12-31 00:00:00
5572,524,2,2020-12-31 00:00:00
5573,526,2,2020-12-31 00:00:00
5574,527,5,2020-12-31 00:00:00
5575,528,4,2020-12-31 00:00:00
5576,529,5,2020-12-31 00:00:00
5577,530,3,2020-12-31 00:00:00
5578,532,3,2020-12-31 00:00:00
5579,533,2,2020-12-31 00:00:00
5580,534,3,2020-12-31 00:00:00
5581,535,2,2020-12-31 00:00:00
5582,536,2,2020-12-31 00:00:00
5583,537,3,2020-12-31 00:00:00
5584,538,3,2020-12-31 00:00:00
5585,539,2,2020-12-31 00:00:00
5586,540,2,2020-12-31 00:00:00
5587,541,2,2020-12-31 00:00:00
5588,542,5,2020-12-31 00:00:00
5589,543,4,2020-12-31 00:00:00
5590,544,3,2020-12-31 00:00:00
5591,545,3,2020-12-31 00:00:00
5592,546,3,2020-12-31 00:00:00
5593,547,3,2020-12-31 00:00:00
5594,548,5,2020-12-31 00:00:00
5595,549,2,2020-12-31 00:00:00
5596,550,3,2020-12-31 00:00:00
5597,551,3,2020-12-31 00:00:00
5598,552,2,2020-12-31 00:00:00
5599,553,2,2020-12-31 00:00:00
5600,554,3,2020-12-31 00:00:00
5601,555,3,2020-12-31 00:00:00
5602,556,3,2020-12-31 00:00:00
5603,558,3,2020-12-31 00:00:00
5604,559,3,2020-12-31 00:00:00
5605,560,3,2020-12-31 00:00:00
5606,561,4,2020-12-31 00:00:00
5607,562,5,2020-12-31 00:00:00
