ActID,ActionID,EmpID,EffectiveDt
1200,10,1111,1970-01-01 00:00:00.000001111
1201,91,53,1970-01-01 00:00:00.000000053
1202,10,1112,1970-01-01 00:00:00.000001112
1203,90,147,1970-01-01 00:00:00.000000147
1204,10,1113,1970-01-01 00:00:00.000001113
1205,91,1040,1970-01-01 00:00:00.000001040
1206,10,1114,1970-01-01 00:00:00.000001114
1207,91,117,1970-01-01 00:00:00.000000117
1208,10,1115,1970-01-01 00:00:00.000001115
1209,91,1,1970-01-01 00:00:00.000000001
1210,10,1116,1970-01-01 00:00:00.000001116
1211,91,1052,1970-01-01 00:00:00.000001052
1212,10,1117,1970-01-01 00:00:00.000001117
1213,91,253,1970-01-01 00:00:00.000000253
1214,10,1118,1970-01-01 00:00:00.000001118
1215,91,837,1970-01-01 00:00:00.000000837
1216,10,1119,1970-01-01 00:00:00.000001119
1217,90,155,1970-01-01 00:00:00.000000155
1218,10,1120,1970-01-01 00:00:00.000001120
1219,90,266,1970-01-01 00:00:00.000000266
1220,10,1121,1970-01-01 00:00:00.000001121
1221,90,794,1970-01-01 00:00:00.000000794
1222,10,1122,1970-01-01 00:00:00.000001122
1223,91,234,1970-01-01 00:00:00.000000234
1224,10,1123,1970-01-01 00:00:00.000001123
1225,90,781,1970-01-01 00:00:00.000000781
1226,10,1124,1970-01-01 00:00:00.000001124
1227,91,338,1970-01-01 00:00:00.000000338
1228,10,1125,1970-01-01 00:00:00.000001125
1229,90,486,1970-01-01 00:00:00.000000486
1230,10,1126,1970-01-01 00:00:00.000001126
1231,91,985,1970-01-01 00:00:00.000000985
1232,10,1127,1970-01-01 00:00:00.000001127
1233,91,273,1970-01-01 00:00:00.000000273
1234,10,1128,1970-01-01 00:00:00.000001128
1235,90,138,1970-01-01 00:00:00.000000138
1236,10,1129,1970-01-01 00:00:00.000001129
1237,91,1099,1970-01-01 00:00:00.000001099
1238,10,1130,1970-01-01 00:00:00.000001130
1239,90,834,1970-01-01 00:00:00.000000834
1240,10,1131,1970-01-01 00:00:00.000001131
1241,90,414,1970-01-01 00:00:00.000000414
1242,10,1132,1970-01-01 00:00:00.000001132
1243,90,855,1970-01-01 00:00:00.000000855
1244,10,1133,1970-01-01 00:00:00.000001133
1245,91,250,1970-01-01 00:00:00.000000250
1246,10,1134,1970-01-01 00:00:00.000001134
1247,91,430,1970-01-01 00:00:00.000000430
1248,10,1135,1970-01-01 00:00:00.000001135
1249,91,665,1970-01-01 00:00:00.000000665
1250,10,1136,1970-01-01 00:00:00.000001136
1251,90,1053,1970-01-01 00:00:00.000001053
1252,10,1137,1970-01-01 00:00:00.000001137
1253,91,489,1970-01-01 00:00:00.000000489
1254,10,1138,1970-01-01 00:00:00.000001138
1255,90,226,1970-01-01 00:00:00.000000226
1256,10,1139,1970-01-01 00:00:00.000001139
1257,91,603,1970-01-01 00:00:00.000000603
1258,10,1140,1970-01-01 00:00:00.000001140
1259,90,1019,1970-01-01 00:00:00.000001019
1260,10,1141,1970-01-01 00:00:00.000001141
1261,90,592,1970-01-01 00:00:00.000000592
1262,10,1142,1970-01-01 00:00:00.000001142
1263,91,1028,1970-01-01 00:00:00.000001028
1264,10,1143,1970-01-01 00:00:00.000001143
1265,91,401,1970-01-01 00:00:00.000000401
1266,10,1144,1970-01-01 00:00:00.000001144
1267,90,637,1970-01-01 00:00:00.000000637
1268,10,1145,1970-01-01 00:00:00.000001145
1269,91,697,1970-01-01 00:00:00.000000697
1270,10,1146,1970-01-01 00:00:00.000001146
1271,90,266,1970-01-01 00:00:00.000000266
1272,10,1147,1970-01-01 00:00:00.000001147
1273,90,465,1970-01-01 00:00:00.000000465
1274,10,1148,1970-01-01 00:00:00.000001148
1275,90,937,1970-01-01 00:00:00.000000937
1276,10,1149,1970-01-01 00:00:00.000001149
1277,90,955,1970-01-01 00:00:00.000000955
1278,10,1150,1970-01-01 00:00:00.000001150
1279,10,1151,1970-01-01 00:00:00.000001151
1280,91,358,1970-01-01 00:00:00.000000358
1281,10,1152,1970-01-01 00:00:00.000001152
1282,90,165,1970-01-01 00:00:00.000000165
1283,10,1153,1970-01-01 00:00:00.000001153
1284,90,837,1970-01-01 00:00:00.000000837
1285,10,1154,1970-01-01 00:00:00.000001154
1286,10,1155,1970-01-01 00:00:00.000001155
1287,10,1156,1970-01-01 00:00:00.000001156
1288,90,944,1970-01-01 00:00:00.000000944
1289,10,1157,1970-01-01 00:00:00.000001157
1290,91,1014,1970-01-01 00:00:00.000001014
1291,10,1158,1970-01-01 00:00:00.000001158
1292,91,178,1970-01-01 00:00:00.000000178
1293,10,1159,1970-01-01 00:00:00.000001159
1294,90,781,1970-01-01 00:00:00.000000781
1295,10,1160,1970-01-01 00:00:00.000001160
1296,90,243,1970-01-01 00:00:00.000000243
1297,10,1161,1970-01-01 00:00:00.000001161
1298,90,950,1970-01-01 00:00:00.000000950
1299,10,1162,1970-01-01 00:00:00.000001162
1300,90,867,1970-01-01 00:00:00.000000867
1301,10,1163,1970-01-01 00:00:00.000001163
1302,90,76,1970-01-01 00:00:00.000000076
1303,10,1164,1970-01-01 00:00:00.000001164
1304,91,350,1970-01-01 00:00:00.000000350
1305,10,1165,1970-01-01 00:00:00.000001165
1306,90,1084,1970-01-01 00:00:00.000001084
1307,10,1166,1970-01-01 00:00:00.000001166
1308,90,687,1970-01-01 00:00:00.000000687
1309,10,1167,1970-01-01 00:00:00.000001167
1310,91,814,1970-01-01 00:00:00.000000814
1311,10,1168,1970-01-01 00:00:00.000001168
1312,91,647,1970-01-01 00:00:00.000000647
1313,10,1169,1970-01-01 00:00:00.000001169
1314,91,766,1970-01-01 00:00:00.000000766
1315,10,1170,1970-01-01 00:00:00.000001170
1316,91,609,1970-01-01 00:00:00.000000609
1317,10,1171,1970-01-01 00:00:00.000001171
1318,91,1042,1970-01-01 00:00:00.000001042
1319,10,1172,1970-01-01 00:00:00.000001172
1320,91,228,1970-01-01 00:00:00.000000228
1321,10,1173,1970-01-01 00:00:00.000001173
1322,91,292,1970-01-01 00:00:00.000000292
1323,10,1174,1970-01-01 00:00:00.000001174
1324,90,525,1970-01-01 00:00:00.000000525
1325,10,1175,1970-01-01 00:00:00.000001175
1326,91,353,1970-01-01 00:00:00.000000353
1327,10,1176,1970-01-01 00:00:00.000001176
1328,90,157,1970-01-01 00:00:00.000000157
1329,10,1177,1970-01-01 00:00:00.000001177
1330,90,461,1970-01-01 00:00:00.000000461
1331,10,1178,1970-01-01 00:00:00.000001178
1332,91,459,1970-01-01 00:00:00.000000459
1333,10,1179,1970-01-01 00:00:00.000001179
1334,91,184,1970-01-01 00:00:00.000000184
1335,10,1180,1970-01-01 00:00:00.000001180
1336,91,164,1970-01-01 00:00:00.000000164
1337,10,1181,1970-01-01 00:00:00.000001181
1338,90,52,1970-01-01 00:00:00.000000052
1339,10,1182,1970-01-01 00:00:00.000001182
1340,91,921,1970-01-01 00:00:00.000000921
1341,10,1183,1970-01-01 00:00:00.000001183
1342,90,878,1970-01-01 00:00:00.000000878
1343,10,1184,1970-01-01 00:00:00.000001184
1344,91,303,1970-01-01 00:00:00.000000303
1345,10,1185,1970-01-01 00:00:00.000001185
1346,91,663,1970-01-01 00:00:00.000000663
1347,10,1186,1970-01-01 00:00:00.000001186
1348,91,7,1970-01-01 00:00:00.000000007
1349,10,1187,1970-01-01 00:00:00.000001187
1350,91,158,1970-01-01 00:00:00.000000158
1351,10,1188,1970-01-01 00:00:00.000001188
1352,90,571,1970-01-01 00:00:00.000000571
1353,10,1189,1970-01-01 00:00:00.000001189
1354,91,49,1970-01-01 00:00:00.000000049
1355,10,1190,1970-01-01 00:00:00.000001190
1356,91,257,1970-01-01 00:00:00.000000257
1357,10,1191,1970-01-01 00:00:00.000001191
1358,90,210,1970-01-01 00:00:00.000000210
1359,10,1192,1970-01-01 00:00:00.000001192
1360,91,811,1970-01-01 00:00:00.000000811
1361,10,1193,1970-01-01 00:00:00.000001193
1362,90,1139,1970-01-01 00:00:00.000001139
1363,10,1194,1970-01-01 00:00:00.000001194
1364,91,422,1970-01-01 00:00:00.000000422
1365,10,1195,1970-01-01 00:00:00.000001195
1366,90,872,1970-01-01 00:00:00.000000872
1367,10,1196,1970-01-01 00:00:00.000001196
1368,91,917,1970-01-01 00:00:00.000000917
1369,10,1197,1970-01-01 00:00:00.000001197
1370,90,1176,1970-01-01 00:00:00.000001176
1371,10,1198,1970-01-01 00:00:00.000001198
1372,90,557,1970-01-01 00:00:00.000000557
1373,10,1199,1970-01-01 00:00:00.000001199
1374,91,173,1970-01-01 00:00:00.000000173
1375,10,1200,1970-01-01 00:00:00.000001200
1376,90,142,1970-01-01 00:00:00.000000142
1377,10,1201,1970-01-01 00:00:00.000001201
1378,91,167,1970-01-01 00:00:00.000000167
1379,10,1202,1970-01-01 00:00:00.000001202
1380,90,290,1970-01-01 00:00:00.000000290
1381,10,1203,1970-01-01 00:00:00.000001203
1382,10,1204,1970-01-01 00:00:00.000001204
1383,91,61,1970-01-01 00:00:00.000000061
1384,10,1205,1970-01-01 00:00:00.000001205
1385,91,996,1970-01-01 00:00:00.000000996
1386,10,1206,1970-01-01 00:00:00.000001206
1387,91,73,1970-01-01 00:00:00.000000073
1388,10,1207,1970-01-01 00:00:00.000001207
1389,91,300,1970-01-01 00:00:00.000000300
1390,10,1208,1970-01-01 00:00:00.000001208
1391,90,649,1970-01-01 00:00:00.000000649
1392,10,1209,1970-01-01 00:00:00.000001209
1393,90,1168,1970-01-01 00:00:00.000001168
1394,10,1210,1970-01-01 00:00:00.000001210
1395,90,348,1970-01-01 00:00:00.000000348
1396,10,1211,1970-01-01 00:00:00.000001211
1397,90,31,1970-01-01 00:00:00.000000031
1398,10,1212,1970-01-01 00:00:00.000001212
1399,90,749,1970-01-01 00:00:00.000000749
1400,10,1213,1970-01-01 00:00:00.000001213
1401,91,421,1970-01-01 00:00:00.000000421
1402,10,1214,1970-01-01 00:00:00.000001214
1403,90,103,1970-01-01 00:00:00.000000103
1404,10,1215,1970-01-01 00:00:00.000001215
1405,90,588,1970-01-01 00:00:00.000000588
1406,10,1216,1970-01-01 00:00:00.000001216
1407,91,345,1970-01-01 00:00:00.000000345
1408,10,1217,1970-01-01 00:00:00.000001217
1409,90,676,1970-01-01 00:00:00.000000676
1410,10,1218,1970-01-01 00:00:00.000001218
1411,91,628,1970-01-01 00:00:00.000000628
1412,10,1219,1970-01-01 00:00:00.000001219
1413,90,701,1970-01-01 00:00:00.000000701
1414,10,1220,1970-01-01 00:00:00.000001220
1415,90,513,1970-01-01 00:00:00.000000513
1416,10,1221,1970-01-01 00:00:00.000001221
1417,90,780,1970-01-01 00:00:00.000000780
1418,10,1222,1970-01-01 00:00:00.000001222
1419,91,1144,1970-01-01 00:00:00.000001144
1420,10,1223,1970-01-01 00:00:00.000001223
1421,90,858,1970-01-01 00:00:00.000000858
1422,10,1224,1970-01-01 00:00:00.000001224
1423,90,199,1970-01-01 00:00:00.000000199
1424,10,1225,1970-01-01 00:00:00.000001225
1425,90,1100,1970-01-01 00:00:00.000001100
1426,10,1226,1970-01-01 00:00:00.000001226
1427,90,1198,1970-01-01 00:00:00.000001198
1428,10,1227,1970-01-01 00:00:00.000001227
1429,90,782,1970-01-01 00:00:00.000000782
1430,10,1228,1970-01-01 00:00:00.000001228
1431,90,620,1970-01-01 00:00:00.000000620
1432,10,1229,1970-01-01 00:00:00.000001229
1433,91,1149,1970-01-01 00:00:00.000001149
1434,10,1230,1970-01-01 00:00:00.000001230
1435,91,954,1970-01-01 00:00:00.000000954
1436,10,1231,1970-01-01 00:00:00.000001231
1437,91,862,1970-01-01 00:00:00.000000862
1438,10,1232,1970-01-01 00:00:00.000001232
1439,91,202,1970-01-01 00:00:00.000000202
1440,10,1233,1970-01-01 00:00:00.000001233
1441,91,1173,1970-01-01 00:00:00.000001173
1442,10,1234,1970-01-01 00:00:00.000001234
1443,91,573,1970-01-01 00:00:00.000000573
1444,10,1235,1970-01-01 00:00:00.000001235
1445,90,215,1970-01-01 00:00:00.000000215
1446,10,1236,1970-01-01 00:00:00.000001236
1447,91,845,1970-01-01 00:00:00.000000845
1448,10,1237,1970-01-01 00:00:00.000001237
1449,91,364,1970-01-01 00:00:00.000000364
1450,10,1238,1970-01-01 00:00:00.000001238
1451,91,1118,1970-01-01 00:00:00.000001118
1452,10,1239,1970-01-01 00:00:00.000001239
1453,91,1215,1970-01-01 00:00:00.000001215
1454,10,1240,1970-01-01 00:00:00.000001240
1455,90,988,1970-01-01 00:00:00.000000988
1456,10,1241,1970-01-01 00:00:00.000001241
1457,90,314,1970-01-01 00:00:00.000000314
1458,10,1242,1970-01-01 00:00:00.000001242
1459,90,822,1970-01-01 00:00:00.000000822
1460,10,1243,1970-01-01 00:00:00.000001243
1461,90,748,1970-01-01 00:00:00.000000748
1462,10,1244,1970-01-01 00:00:00.000001244
1463,90,43,1970-01-01 00:00:00.000000043
1464,10,1245,1970-01-01 00:00:00.000001245
1465,91,132,1970-01-01 00:00:00.000000132
1466,10,1246,1970-01-01 00:00:00.000001246
1467,91,322,1970-01-01 00:00:00.000000322
1468,10,1247,1970-01-01 00:00:00.000001247
1469,90,311,1970-01-01 00:00:00.000000311
1470,10,1248,1970-01-01 00:00:00.000001248
1471,91,728,1970-01-01 00:00:00.000000728
1472,10,1249,1970-01-01 00:00:00.000001249
1473,91,521,1970-01-01 00:00:00.000000521
1474,10,1250,1970-01-01 00:00:00.000001250
1475,91,802,1970-01-01 00:00:00.000000802
1476,10,1251,1970-01-01 00:00:00.000001251
1477,90,361,1970-01-01 00:00:00.000000361
1478,10,1252,1970-01-01 00:00:00.000001252
1479,90,500,1970-01-01 00:00:00.000000500
1480,10,1253,1970-01-01 00:00:00.000001253
1481,90,734,1970-01-01 00:00:00.000000734
1482,10,1254,1970-01-01 00:00:00.000001254
1483,90,1159,1970-01-01 00:00:00.000001159
1484,10,1255,1970-01-01 00:00:00.000001255
1485,91,1144,1970-01-01 00:00:00.000001144
1486,10,1256,1970-01-01 00:00:00.000001256
1487,91,707,1970-01-01 00:00:00.000000707
1488,10,1257,1970-01-01 00:00:00.000001257
1489,91,802,1970-01-01 00:00:00.000000802
1490,10,1258,1970-01-01 00:00:00.000001258
1491,90,465,1970-01-01 00:00:00.000000465
1492,10,1259,1970-01-01 00:00:00.000001259
1493,91,71,1970-01-01 00:00:00.000000071
1494,10,1260,1970-01-01 00:00:00.000001260
1495,91,1120,1970-01-01 00:00:00.000001120
1496,10,1261,1970-01-01 00:00:00.000001261
1497,91,351,1970-01-01 00:00:00.000000351
1498,10,1262,1970-01-01 00:00:00.000001262
1499,91,786,1970-01-01 00:00:00.000000786
1500,10,1263,1970-01-01 00:00:00.000001263
1501,90,733,1970-01-01 00:00:00.000000733
1502,10,1264,1970-01-01 00:00:00.000001264
1503,90,996,1970-01-01 00:00:00.000000996
1504,10,1265,1970-01-01 00:00:00.000001265
1505,91,234,1970-01-01 00:00:00.000000234
1506,10,1266,1970-01-01 00:00:00.000001266
1507,91,253,1970-01-01 00:00:00.000000253
1508,10,1267,1970-01-01 00:00:00.000001267
1509,91,862,1970-01-01 00:00:00.000000862
1510,10,1268,1970-01-01 00:00:00.000001268
1511,90,477,1970-01-01 00:00:00.000000477
1512,10,1269,1970-01-01 00:00:00.000001269
1513,91,706,1970-01-01 00:00:00.000000706
1514,10,1270,1970-01-01 00:00:00.000001270
1515,91,275,1970-01-01 00:00:00.000000275
1516,10,1271,1970-01-01 00:00:00.000001271
1517,90,722,1970-01-01 00:00:00.000000722
1518,10,1272,1970-01-01 00:00:00.000001272
1519,91,1056,1970-01-01 00:00:00.000001056
1520,10,1273,1970-01-01 00:00:00.000001273
1521,90,1156,1970-01-01 00:00:00.000001156
1522,10,1274,1970-01-01 00:00:00.000001274
1523,91,481,1970-01-01 00:00:00.000000481
1524,10,1275,1970-01-01 00:00:00.000001275
1525,90,495,1970-01-01 00:00:00.000000495
1526,10,1276,1970-01-01 00:00:00.000001276
1527,90,3,1970-01-01 00:00:00.000000003
1528,10,1277,1970-01-01 00:00:00.000001277
1529,90,153,1970-01-01 00:00:00.000000153
1530,10,1278,1970-01-01 00:00:00.000001278
1531,90,266,1970-01-01 00:00:00.000000266
1532,10,1279,1970-01-01 00:00:00.000001279
1533,91,502,1970-01-01 00:00:00.000000502
1534,10,1280,1970-01-01 00:00:00.000001280
1535,91,351,1970-01-01 00:00:00.000000351
1536,10,1281,1970-01-01 00:00:00.000001281
1537,91,940,1970-01-01 00:00:00.000000940
1538,10,1282,1970-01-01 00:00:00.000001282
1539,91,692,1970-01-01 00:00:00.000000692
1540,10,1283,1970-01-01 00:00:00.000001283
1541,91,463,1970-01-01 00:00:00.000000463
1542,10,1284,1970-01-01 00:00:00.000001284
1543,90,863,1970-01-01 00:00:00.000000863
1544,10,1285,1970-01-01 00:00:00.000001285
1545,91,641,1970-01-01 00:00:00.000000641
1546,10,1286,1970-01-01 00:00:00.000001286
1547,91,313,1970-01-01 00:00:00.000000313
1548,10,1287,1970-01-01 00:00:00.000001287
1549,90,353,1970-01-01 00:00:00.000000353
1550,10,1288,1970-01-01 00:00:00.000001288
1551,90,285,1970-01-01 00:00:00.000000285
1552,10,1289,1970-01-01 00:00:00.000001289
1553,91,217,1970-01-01 00:00:00.000000217
1554,10,1290,1970-01-01 00:00:00.000001290
1555,90,275,1970-01-01 00:00:00.000000275
1556,10,1291,1970-01-01 00:00:00.000001291
1557,90,301,1970-01-01 00:00:00.000000301
1558,10,1292,1970-01-01 00:00:00.000001292
1559,91,721,1970-01-01 00:00:00.000000721
1560,10,1293,1970-01-01 00:00:00.000001293
1561,90,710,1970-01-01 00:00:00.000000710
1562,10,1294,1970-01-01 00:00:00.000001294
1563,91,783,1970-01-01 00:00:00.000000783
1564,10,1295,1970-01-01 00:00:00.000001295
1565,91,823,1970-01-01 00:00:00.000000823
1566,10,1296,1970-01-01 00:00:00.000001296
1567,90,1021,1970-01-01 00:00:00.000001021
1568,10,1297,1970-01-01 00:00:00.000001297
1569,91,1031,1970-01-01 00:00:00.000001031
1570,10,1298,1970-01-01 00:00:00.000001298
1571,91,409,1970-01-01 00:00:00.000000409
1572,10,1299,1970-01-01 00:00:00.000001299
1573,91,770,1970-01-01 00:00:00.000000770
1574,10,1300,1970-01-01 00:00:00.000001300
1575,90,775,1970-01-01 00:00:00.000000775
1576,10,1301,1970-01-01 00:00:00.000001301
1577,90,1244,1970-01-01 00:00:00.000001244
1578,10,1302,1970-01-01 00:00:00.000001302
1579,90,937,1970-01-01 00:00:00.000000937
1580,10,1303,1970-01-01 00:00:00.000001303
1581,91,787,1970-01-01 00:00:00.000000787
1582,10,1304,1970-01-01 00:00:00.000001304
1583,90,790,1970-01-01 00:00:00.000000790
1584,10,1305,1970-01-01 00:00:00.000001305
1585,90,1011,1970-01-01 00:00:00.000001011
1586,10,1306,1970-01-01 00:00:00.000001306
1587,91,854,1970-01-01 00:00:00.000000854
1588,10,1307,1970-01-01 00:00:00.000001307
1589,90,626,1970-01-01 00:00:00.000000626
1590,10,1308,1970-01-01 00:00:00.000001308
1591,90,1294,1970-01-01 00:00:00.000001294
1592,10,1309,1970-01-01 00:00:00.000001309
1593,91,960,1970-01-01 00:00:00.000000960
1594,10,1310,1970-01-01 00:00:00.000001310
1595,91,855,1970-01-01 00:00:00.000000855
1596,10,1311,1970-01-01 00:00:00.000001311
1597,90,666,1970-01-01 00:00:00.000000666
1598,10,1312,1970-01-01 00:00:00.000001312
1599,90,426,1970-01-01 00:00:00.000000426
1600,10,1313,1970-01-01 00:00:00.000001313
1601,91,457,1970-01-01 00:00:00.000000457
1602,10,1314,1970-01-01 00:00:00.000001314
1603,91,563,1970-01-01 00:00:00.000000563
1604,10,1315,1970-01-01 00:00:00.000001315
1605,91,1165,1970-01-01 00:00:00.000001165
1606,10,1316,1970-01-01 00:00:00.000001316
1607,90,930,1970-01-01 00:00:00.000000930
1608,10,1317,1970-01-01 00:00:00.000001317
1609,90,950,1970-01-01 00:00:00.000000950
1610,10,1318,1970-01-01 00:00:00.000001318
1611,91,805,1970-01-01 00:00:00.000000805
1612,10,1319,1970-01-01 00:00:00.000001319
1613,91,503,1970-01-01 00:00:00.000000503
1614,10,1320,1970-01-01 00:00:00.000001320
1615,90,140,1970-01-01 00:00:00.000000140
1616,10,1321,1970-01-01 00:00:00.000001321
1617,91,440,1970-01-01 00:00:00.000000440
1618,10,1322,1970-01-01 00:00:00.000001322
1619,91,962,1970-01-01 00:00:00.000000962
1620,10,1323,1970-01-01 00:00:00.000001323
1621,90,345,1970-01-01 00:00:00.000000345
1622,10,1324,1970-01-01 00:00:00.000001324
1623,91,1299,1970-01-01 00:00:00.000001299
1624,10,1325,1970-01-01 00:00:00.000001325
1625,90,120,1970-01-01 00:00:00.000000120
1626,10,1326,1970-01-01 00:00:00.000001326
1627,91,585,1970-01-01 00:00:00.000000585
1628,10,1327,1970-01-01 00:00:00.000001327
1629,90,610,1970-01-01 00:00:00.000000610
1630,10,1328,1970-01-01 00:00:00.000001328
1631,91,174,1970-01-01 00:00:00.000000174
1632,10,1329,1970-01-01 00:00:00.000001329
1633,91,830,1970-01-01 00:00:00.000000830
1634,10,1330,1970-01-01 00:00:00.000001330
1635,91,42,1970-01-01 00:00:00.000000042
1636,10,1331,1970-01-01 00:00:00.000001331
1637,90,5,1970-01-01 00:00:00.000000005
1638,10,1332,1970-01-01 00:00:00.000001332
1639,90,1082,1970-01-01 00:00:00.000001082
1640,10,1333,1970-01-01 00:00:00.000001333
1641,90,1116,1970-01-01 00:00:00.000001116
1642,10,1334,1970-01-01 00:00:00.000001334
1643,90,175,1970-01-01 00:00:00.000000175
1644,10,1335,1970-01-01 00:00:00.000001335
1645,90,910,1970-01-01 00:00:00.000000910
1646,10,1336,1970-01-01 00:00:00.000001336
1647,90,124,1970-01-01 00:00:00.000000124
1648,10,1337,1970-01-01 00:00:00.000001337
1649,91,933,1970-01-01 00:00:00.000000933
1650,10,1338,1970-01-01 00:00:00.000001338
1651,90,951,1970-01-01 00:00:00.000000951
1652,10,1339,1970-01-01 00:00:00.000001339
1653,91,1295,1970-01-01 00:00:00.000001295
1654,10,1340,1970-01-01 00:00:00.000001340
1655,90,624,1970-01-01 00:00:00.000000624
1656,10,1341,1970-01-01 00:00:00.000001341
1657,90,387,1970-01-01 00:00:00.000000387
1658,10,1342,1970-01-01 00:00:00.000001342
1659,90,416,1970-01-01 00:00:00.000000416
1660,10,1343,1970-01-01 00:00:00.000001343
1661,90,254,1970-01-01 00:00:00.000000254
1662,10,1344,1970-01-01 00:00:00.000001344
1663,91,945,1970-01-01 00:00:00.000000945
1664,10,1345,1970-01-01 00:00:00.000001345
1665,91,141,1970-01-01 00:00:00.000000141
1666,10,1346,1970-01-01 00:00:00.000001346
1667,90,708,1970-01-01 00:00:00.000000708
1668,10,1347,1970-01-01 00:00:00.000001347
1669,91,1289,1970-01-01 00:00:00.000001289
1670,10,1348,1970-01-01 00:00:00.000001348
1671,91,1310,1970-01-01 00:00:00.000001310
1672,10,1349,1970-01-01 00:00:00.000001349
1673,91,806,1970-01-01 00:00:00.000000806
1674,10,1350,1970-01-01 00:00:00.000001350
1675,91,1007,1970-01-01 00:00:00.000001007
1676,10,1351,1970-01-01 00:00:00.000001351
1677,91,1119,1970-01-01 00:00:00.000001119
1678,10,1352,1970-01-01 00:00:00.000001352
1679,90,253,1970-01-01 00:00:00.000000253
1680,10,1353,1970-01-01 00:00:00.000001353
1681,91,1319,1970-01-01 00:00:00.000001319
1682,10,1354,1970-01-01 00:00:00.000001354
1683,90,177,1970-01-01 00:00:00.000000177
1684,10,1355,1970-01-01 00:00:00.000001355
1685,90,316,1970-01-01 00:00:00.000000316
1686,10,1356,1970-01-01 00:00:00.000001356
1687,90,850,1970-01-01 00:00:00.000000850
1688,10,1357,1970-01-01 00:00:00.000001357
1689,91,334,1970-01-01 00:00:00.000000334
1690,10,1358,1970-01-01 00:00:00.000001358
1691,90,1153,1970-01-01 00:00:00.000001153
1692,10,1359,1970-01-01 00:00:00.000001359
1693,90,878,1970-01-01 00:00:00.000000878
1694,10,1360,1970-01-01 00:00:00.000001360
1695,91,1070,1970-01-01 00:00:00.000001070
1696,10,1361,1970-01-01 00:00:00.000001361
1697,90,705,1970-01-01 00:00:00.000000705
1698,10,1362,1970-01-01 00:00:00.000001362
1699,90,771,1970-01-01 00:00:00.000000771
1700,10,1363,1970-01-01 00:00:00.000001363
1701,91,11,1970-01-01 00:00:00.000000011
1702,10,1364,1970-01-01 00:00:00.000001364
1703,91,673,1970-01-01 00:00:00.000000673
1704,10,1365,1970-01-01 00:00:00.000001365
1705,91,743,1970-01-01 00:00:00.000000743
1706,10,1366,1970-01-01 00:00:00.000001366
1707,90,232,1970-01-01 00:00:00.000000232
1708,10,1367,1970-01-01 00:00:00.000001367
1709,90,541,1970-01-01 00:00:00.000000541
1710,10,1368,1970-01-01 00:00:00.000001368
1711,90,356,1970-01-01 00:00:00.000000356
1712,10,1369,1970-01-01 00:00:00.000001369
1713,91,712,1970-01-01 00:00:00.000000712
1714,10,1370,1970-01-01 00:00:00.000001370
1715,90,1048,1970-01-01 00:00:00.000001048
1716,10,1371,1970-01-01 00:00:00.000001371
1717,91,1298,1970-01-01 00:00:00.000001298
1718,10,1372,1970-01-01 00:00:00.000001372
1719,91,1233,1970-01-01 00:00:00.000001233
1720,10,1373,1970-01-01 00:00:00.000001373
1721,90,180,1970-01-01 00:00:00.000000180
1722,10,1374,1970-01-01 00:00:00.000001374
1723,91,1235,1970-01-01 00:00:00.000001235
1724,10,1375,1970-01-01 00:00:00.000001375
1725,90,41,1970-01-01 00:00:00.000000041
1726,10,1376,1970-01-01 00:00:00.000001376
1727,90,521,1970-01-01 00:00:00.000000521
1728,10,1377,1970-01-01 00:00:00.000001377
1729,90,1165,1970-01-01 00:00:00.000001165
1730,10,1378,1970-01-01 00:00:00.000001378
1731,91,72,1970-01-01 00:00:00.000000072
1732,10,1379,1970-01-01 00:00:00.000001379
1733,91,921,1970-01-01 00:00:00.000000921
1734,10,1380,1970-01-01 00:00:00.000001380
1735,91,1292,1970-01-01 00:00:00.000001292
1736,10,1381,1970-01-01 00:00:00.000001381
1737,91,651,1970-01-01 00:00:00.000000651
1738,10,1382,1970-01-01 00:00:00.000001382
1739,90,509,1970-01-01 00:00:00.000000509
1740,10,1383,1970-01-01 00:00:00.000001383
1741,91,287,1970-01-01 00:00:00.000000287
1742,10,1384,1970-01-01 00:00:00.000001384
1743,91,598,1970-01-01 00:00:00.000000598
1744,10,1385,1970-01-01 00:00:00.000001385
1745,90,1301,1970-01-01 00:00:00.000001301
1746,10,1386,1970-01-01 00:00:00.000001386
1747,91,889,1970-01-01 00:00:00.000000889
1748,10,1387,1970-01-01 00:00:00.000001387
1749,91,338,1970-01-01 00:00:00.000000338
1750,10,1388,1970-01-01 00:00:00.000001388
1751,91,1339,1970-01-01 00:00:00.000001339
1752,10,1389,1970-01-01 00:00:00.000001389
1753,91,501,1970-01-01 00:00:00.000000501
1754,10,1390,1970-01-01 00:00:00.000001390
1755,90,763,1970-01-01 00:00:00.000000763
1756,10,1391,1970-01-01 00:00:00.000001391
1757,90,1098,1970-01-01 00:00:00.000001098
1758,10,1392,1970-01-01 00:00:00.000001392
1759,91,1009,1970-01-01 00:00:00.000001009
1760,10,1393,1970-01-01 00:00:00.000001393
1761,90,445,1970-01-01 00:00:00.000000445
1762,10,1394,1970-01-01 00:00:00.000001394
1763,91,192,1970-01-01 00:00:00.000000192
1764,10,1395,1970-01-01 00:00:00.000001395
1765,91,975,1970-01-01 00:00:00.000000975
1766,10,1396,1970-01-01 00:00:00.000001396
1767,90,151,1970-01-01 00:00:00.000000151
